"","PC0","PC1","PC2","training.label","louvain.clust","k.means.clust","log_pi","posterior.label"
"RASAL1",1.31425986355825,0.137156629312707,0.0590862838642992,NA,"0","1",-3.5455775,NA
"TAS2R13",1.37235513929914,0.147031719896742,-0.0117085295467674,NA,"0","1",-3.4325376,NA
"ACKR4",1.32327075747473,0.165366193343471,0.0248809010520022,NA,"0","1",-3.5617762,NA
"SCYL2",-0.109814603446823,0.302995591818539,0.212521865444714,NA,"0","1",-3.2166457,NA
"ERAS",1.36322402318559,0.137635062854513,-0.0120393672730085,NA,"0","1",-3.468752,NA
"FAM216A",-0.950323448387257,-0.80688527684057,0.152724182245269,NA,"0","1",-3.2053125,NA
"FRG2C",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"SLC35G6",1.35571158470558,0.168798180300938,-0.018223625403482,NA,"0","1",-3.4562585,NA
"LEPROTL1",-2.70125402011353,-0.261570565512153,0.00294390781411265,NA,"0","1",-3.3733182,NA
"PSMD9",-1.81721340304279,-0.437765536522434,-0.519824517530525,NA,"0","3",-3.3021326,NA
"SH3BGR",0.884727200107285,-0.0710226709644203,-0.0834842332760778,NA,"0","1",-3.576998,NA
"CAAP1",-0.0989266864666925,-0.269796559862511,-0.222658566405568,NA,"0","1",-3.503867,NA
"PNMT",1.13192197444387,-0.0559618005993717,-0.0221756725992688,NA,"0","1",-3.5043044,NA
"C1orf123",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"ACOT1",0.891071516933752,0.0860841870649087,-0.0384937606622094,NA,"0","1",-3.4723222,NA
"BOD1",-1.13427625552849,0.166146709668126,0.120186630437387,NA,"0","1",-3.4731731,NA
"C5AR2",1.37225307928162,0.14771686450631,-0.0171996619736711,NA,"0","1",-3.4340003,NA
"SBK3",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"ACKR2",1.23688421943445,0.0503461209237061,-0.0305695071902647,NA,"0","1",-3.3382144,NA
"IMMP1L",-0.767395359421285,1.04332282470525,-0.494732256469642,NA,"0","3",-3.4259036,NA
"ARL14EP",-1.42633758626397,-0.227899683710889,0.000977692252677131,NA,"0","1",-3.3861172,NA
"MAP3K7CL",1.25010013811292,0.138428495416768,0.00400969959645954,NA,"0","1",-3.5855546,NA
"TXNL4A",-1.41335275419931,-0.890888188211959,-0.16821742259819,NA,"0","1",-3.2851033,NA
"MRPL49",-0.286681050216778,-0.0852741581040797,-0.310534906815115,NA,"0","3",-3.5098464,NA
"IL36RN",1.37846773170598,0.153518070318498,-0.0199084174985472,NA,"0","1",-3.4184673,NA
"MDC1",0.533399566330306,-0.575295230460054,-0.0839701814989179,NA,"0","1",-3.4430392,NA
"C1orf74",1.13554918502794,0.0982341449263024,0.0496966408071836,NA,"0","1",-3.8751855,NA
"FAM136A",-1.75118445489431,-0.618269152096505,-0.188516872970299,NA,"0","1",-3.3359766,NA
"IER3",-0.133703343898558,-0.474585519969557,-0.256687680599012,NA,"0","3",-3.4599848,NA
"C12orf49",0.260303862280485,-0.570326412465108,-0.0198938979448952,NA,"0","1",-3.3598912,NA
"PSMG2",-2.23600587346548,-0.507387103716096,-0.518023753674213,NA,"0","3",-3.4088857,NA
"RASA3",0.483757723295235,0.0215624324572265,0.199354525935921,NA,"0","1",-3.4010894,NA
"NKG7",1.20258163573129,-0.019965314752168,0.0706911190738908,NA,"0","1",-3.7487571,NA
"TPM2",0.0908370827270881,-0.475603756885559,-0.291491830533452,NA,"0","3",-3.4602976,NA
"ABHD14B",0.941252265519034,-0.00846440591358559,-0.0716897881853749,NA,"0","1",-3.7707107,NA
"GSTM5",0.859111403910298,0.00809120028725548,-0.209104859117733,NA,"0","1",-3.3321052,NA
"PRPF6",-2.97388409418613,0.27935131823457,-0.207015025678138,NA,"0","1",-3.3290396,NA
"METTL7B",1.32966341068503,0.0951908551172713,-0.00737087788288625,NA,"0","1",-3.4475322,NA
"TFPI2",0.0885038502346191,-0.955409934405568,-0.438737996841205,NA,"0","3",-2.9672685,NA
"CTRB1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TEX261",0.189648150657536,-0.246979448084742,0.00596339070161886,NA,"0","1",-3.3851845,NA
"C14orf180",1.36811040642487,0.14242664613068,-0.00901476808467762,NA,"0","1",-3.450552,NA
"C1orf216",0.022361684441111,-0.655511930924058,0.37566830106443,NA,"0","2",-3.5226786,NA
"RP11-248J23.6",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"COMMD3",-3.05196512878325,-1.22297960220519,0.228166430217522,NA,"0","1",-3.2996159,NA
"PROK1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"SPATS1",1.38188758384437,0.156407735262241,-0.017094842295259,NA,"3","1",-3.4047887,NA
"ISCA2",-0.850218977644952,-1.18189683779513,-0.318487493928672,NA,"0","3",-3.4283788,NA
"SDC3",-1.41523468868866,-0.172712508045004,0.649013181087985,NA,"0","2",-2.9716518,NA
"AHSG",1.3641054070703,0.140308595805335,-0.0193277487652144,NA,"0","1",-3.4244735,NA
"WDR43",-1.04655451297305,-0.472247040396375,-0.0700209756746143,NA,"0","1",-3.4016337,NA
"GUSB",-0.641802815219567,-0.71647466239533,-0.258005315905156,NA,"0","3",-3.3884025,NA
"ELOVL3",0.988571474499792,0.526775168951727,0.25787161305998,"Non-Risk","0","1",-3.5842648,NA
"CFHR2",1.38192680650539,0.156408897652996,-0.0173662893853999,NA,"2","1",-3.410574,NA
"GPR27",1.35117073815713,0.18106034054256,0.00372224522148355,NA,"0","1",-3.5191174,NA
"PRDX5",-4.65346014155744,-0.475831273030869,-0.22142636478186,NA,"0","1",-3.3602529,NA
"FAAP24",0.848882718554003,0.00932161768294174,-0.0451259177032705,NA,"0","1",-3.3438148,NA
"CFAP161",1.30310580316081,0.239059425250389,-0.0376691390834243,NA,"0","1",-3.5894747,NA
"NDUFA4L2",0.888248556936401,0.0885653568031695,-0.170210115805003,NA,"0","1",-3.2187345,NA
"LYG2",1.16542320737333,0.0636397124918724,-0.0101420724872406,NA,"0","1",-3.6287014,NA
"C12orf57",-4.84115928061165,0.0514174994855679,-0.054914089856933,NA,"0","1",-3.386037,NA
"RPAIN",-4.87343182486518,0.54219093883841,0.0515458270080175,NA,"0","1",-3.3079524,NA
"CDC34",-0.0589549594906168,-0.188210503581179,-0.171480707343754,NA,"0","1",-3.2553406,NA
"FAM43B",1.25457292596397,0.168562500103373,0.0431034907500579,NA,"0","1",-3.6299353,NA
"NPY",-0.16121515173911,-0.89297765525085,-0.267422234434945,NA,"0","3",-3.283116,NA
"ATP5MC2",-6.02070891688739,1.19876041717781,-0.82108513100134,NA,"0","3",-3.3140948,NA
"KCNMB2",1.09574330143612,0.00196498338801941,0.0898066643366583,NA,"0","1",-3.4091003,NA
"RSPH14",1.18576815269133,0.149831232198106,-0.0523111002587254,NA,"0","1",-3.4667284,NA
"HIST1H3E",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TBC1D2",1.09761934802842,0.040894747455714,0.0111767069699432,NA,"0","1",-3.574726,NA
"MEI4",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"IZUMO2",1.37488736686306,0.149271021599486,-0.0142852579417808,NA,"0","1",-3.3876147,NA
"REC114",1.37519770685241,0.150571849660784,-0.0179495165326146,NA,"0","1",-3.397036,NA
"FAM166B",1.35358183780412,0.160213409103584,-0.003829609074687,NA,"0","1",-3.3137903,NA
"TREM2",0.376428680439842,-0.854960700380758,0.136215577866594,NA,"0","1",-3.4382908,NA
"LY6E",-0.793497989497825,-1.63543235034664,-0.304358735138851,NA,"0","3",-3.333088,NA
"IGDCC4",0.13053094262206,0.413851217504664,0.0818521036632816,"Non-Risk","0","1",-3.4442854,NA
"TSPYL6",1.37635627693382,0.150408782555312,-0.0149055893776316,NA,"0","1",-3.4324415,NA
"C19orf71",1.37857830378549,0.153697091755312,-0.0162125376349595,NA,"0","1",-3.4114428,NA
"RAMP2",0.0131626709653567,-0.501707958328052,0.046712991844173,NA,"0","1",-3.4320173,NA
"SYPL1",-0.771976519405324,-0.140537792993438,-0.293756654422338,NA,"0","3",-3.4468162,NA
"HIST3H2A",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"VTCN1",1.33882606968141,0.155583629326921,0.00123108635854802,NA,"0","1",-3.4251685,NA
"GFER",0.591331697698828,-0.439998091381747,-0.120821608529922,NA,"0","1",-3.4323468,NA
"CARMIL1",0.63844512618952,-0.246700933782979,-0.00209734298476139,NA,"0","1",-3.64774,NA
"IER5",-1.16236048524239,0.394555077649062,-0.419925540442651,NA,"0","3",-3.1242905,NA
"C6orf15",1.38188758384437,0.156407735262241,-0.017094842295259,NA,"3","1",-3.4047887,NA
"EAF2",1.02442583835785,0.114925694197524,-0.135752319344239,NA,"0","1",-3.5265994,NA
"KPNA1",-1.99059903140557,-0.27059432356443,0.20532749474488,NA,"0","1",-3.371616,NA
"GIMAP2",1.27527658615186,0.0851927895305037,-0.00402820915448754,NA,"0","1",-3.6624987,NA
"CLEC1A",1.2829533369058,0.182785051674936,-0.0676202587064643,NA,"0","1",-3.533921,NA
"SHISA3",0.880774273512361,0.645635807676145,-0.0958337496942127,NA,"0","1",-3.4329398,NA
"GPR62",1.32925708575212,0.122524009867396,-0.027895718080187,NA,"0","1",-3.452641,NA
"P4HTM",-0.0986011622785783,-0.445797428965801,0.0650645601001465,NA,"0","1",-3.4604628,NA
"MC1R",0.378233836745459,-0.295889690799833,0.192845977947004,NA,"0","1",-3.3111296,NA
"NMS",1.38152230286444,0.156225857494477,-0.0169539903233869,NA,"0","1",-3.418792,NA
"DCTD",-0.0453291702550087,-0.0650504691386485,-0.138995537263497,NA,"0","1",-3.5369358,NA
"KXD1",-1.60614213024126,-0.849533567502032,-0.445503905221237,NA,"0","3",-3.4376118,NA
"ZDHHC22",0.598414891058233,0.317518522859269,0.147812553341624,NA,"0","1",-3.5817156,NA
"CRISP2",1.35351768825113,0.158097830505241,0.0024864498757485,NA,"0","1",-3.3469722,NA
"FAM58A",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"HCAR3",1.37050400228142,0.145483980248521,-0.0143611257213347,NA,"0","1",-3.4513607,NA
"CLEC9A",1.38009197567421,0.155002695736845,-0.0164162518125477,NA,"0","1",-3.4106586,NA
"FAM181A",0.892187787580914,0.106900408976848,-0.145382776381336,NA,"0","1",-3.486029,NA
"FAM19A1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"PLA2G2F",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TSGA13",1.36025668374179,0.135865403784928,-0.020467310331057,NA,"0","1",-3.429898,NA
"HMGB3",-3.53574879850407,0.245019822611631,-0.31034989776008,NA,"0","3",-3.1443086,NA
"ABI2",-4.25573493088802,0.500501460853823,0.225906917575658,NA,"0","1",-3.2468812,NA
"C12orf65",-1.8003272279178,-0.208768075562251,0.00453769665439822,NA,"0","1",-3.402308,NA
"VENTX",1.30176300956223,0.0742601380056022,-0.014608883604132,NA,"0","1",-3.4800255,NA
"LY6K",1.34702220250039,0.15756251091558,-0.011185330019577,NA,"0","1",-3.4356887,NA
"SDCBP",-4.42664582010212,0.16499015236147,-0.781217200632412,NA,"0","3",-3.2300441,NA
"RNF125",0.926291035564248,-0.098595244083607,0.134909153434446,NA,"0","1",-3.4200635,NA
"PDZD9",1.35953034572857,0.135282923459809,-0.016165345396347,NA,"0","1",-3.4408596,NA
"ARPIN",-0.0230869014202666,-0.00193062723562044,-0.2330031697891,NA,"0","3",-3.494915,NA
"HACD1",0.864761746887455,-0.170001672560518,0.0545949952227831,NA,"0","1",-3.6641371,NA
"ZFAND6",-3.44801669124921,0.0772819324100918,0.146932736199012,NA,"0","1",-3.370987,NA
"HIST1H3D",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"BLOC1S1",-3.33083538013361,-0.676735123719665,-0.790920055615215,NA,"0","3",-3.3264558,NA
"ELP6",-0.49404522689197,-0.314260089238847,-0.336960121039703,NA,"0","3",-3.351629,NA
"BCL7B",0.195379210181645,-0.33446454277503,-0.0158911982517313,NA,"0","1",-3.4133697,NA
"MYL12B",-5.48344121368872,0.387504021565502,-0.093025225794487,NA,"0","1",-3.3077075,NA
"KCTD21",0.998353564730341,-0.0276646191283754,-0.00643228700639158,NA,"0","1",-3.4688945,NA
"CNTNAP2",-1.48541920781088,-0.923034389288237,0.439904782028332,NA,"0","2",-3.223269,NA
"APOC2",1.37100076222689,0.166575639381061,-0.0246802822320484,NA,"0","1",-3.397119,NA
"CDRT15L2",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"ARL14",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"ATP6V1G2",-1.14115784613517,-1.5841823836623,0.458651165912396,NA,"0","2",-3.35411,NA
"PCNP",-3.6025665866311,0.346946745004874,-0.364762996130676,NA,"0","3",-3.3303096,NA
"CX3CR1",0.430095849889846,-0.811965013762505,0.302878986484124,NA,"0","2",-3.3586235,NA
"ALDH3A1",1.35849119022529,0.170276454102716,-0.00444902064261595,NA,"0","1",-3.4974294,NA
"RTN4RL1",0.931448948504858,-0.21495788082675,0.129595541063367,NA,"0","1",-3.3167522,NA
"GPR35",1.22518072781669,0.0735528225180493,0.0227565335385325,NA,"0","1",-3.652694,NA
"PRAMEF14",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"NABP1",0.857888927718514,-0.108367906248716,-0.0140351488062396,NA,"0","1",-3.3651102,NA
"PRDX2",-5.16023806475735,-0.0295873954090195,-1.15702372615945,NA,"0","3",-3.3297985,NA
"LKAAEAR1",1.16972195675321,-0.0490490527259807,0.0532603271104886,NA,"0","1",-3.2062902,NA
"ANKRD22",1.27090193273651,0.217940784175485,0.0260162051552747,NA,"0","1",-3.6349525,NA
"PDGFRB",0.480526546176333,0.424118782559987,-0.218355716064786,NA,"0","1",-3.2981238,NA
"ATG101",-0.420280089963348,-0.420189317295743,-0.0467177049859083,NA,"0","1",-3.5896332,NA
"FUNDC2",-2.99610904181132,-0.671956457095586,-0.371014727374775,NA,"0","3",-3.4699037,NA
"SLC10A1",1.34353745931605,0.160566204736812,-0.0418074214491301,NA,"0","1",-3.4387953,NA
"CDX4",1.38082309974397,0.155193881514953,-0.0178348629720926,NA,"0","1",-3.402556,NA
"ATG12",-2.3365715414216,-0.519672094121386,0.0740984114108965,NA,"0","1",-3.1860552,NA
"SH3BGRL3",-3.87049281988715,-1.20227684903563,-0.464844273666589,NA,"0","3",-3.25335,NA
"VGLL3",0.943585157825981,0.308540931582578,-0.0653260815060561,NA,"0","1",-3.6788428,NA
"FAM84B",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"IL34",1.18725245891207,0.0363875621750972,-0.0816573227687591,NA,"0","1",-3.4652562,NA
"KCNJ2",1.0809325362013,0.321040398148973,-0.0736046821213971,NA,"0","1",-3.5212235,NA
"CITED2",-0.630953014198528,-0.220393096930684,0.404305526779814,NA,"0","2",-3.0910218,NA
"RBX1",-5.26979982365775,0.22714728339191,-0.133786759590034,NA,"0","1",-3.287691,NA
"APOBEC4",1.3481799442882,0.161042620629271,0.0261279754099268,NA,"0","1",-3.3997877,NA
"ERICH5",1.33198969519094,0.12953094577865,-0.00678933354257709,NA,"0","1",-3.3678484,NA
"CNIH3",0.590442914856957,-0.500938657534626,0.0650661872913069,NA,"0","1",-3.64088,NA
"BATF2",1.35919162259683,0.129051769196743,-0.0148537869797511,NA,"0","1",-3.447861,NA
"MESDC2",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"NDUFA6",-4.59887801153902,0.245220278202939,-0.887706455306113,NA,"0","3",-3.3345833,NA
"C17orf64",1.37132282006691,0.144892392804569,-0.0124343506166174,NA,"0","1",-3.4703715,NA
"TNFRSF12A",1.05175070184556,0.0792772781692635,-0.151187981943557,NA,"0","1",-3.68798,NA
"TMEM177",0.194452589715721,-0.623494589266231,-0.244379852074902,NA,"0","3",-3.4476464,NA
"UBE2F",-0.629728422443874,-1.12168828891539,0.0342374789978441,NA,"0","1",-3.413962,NA
"ENSA",-2.63232379429342,0.252123071325488,-0.15872552745011,NA,"0","1",-3.3387365,NA
"TMEM121",0.793649866672147,-0.213800636354757,0.10570439235131,NA,"0","1",-3.6776574,NA
"RBBP9",0.0444397519307975,-0.0269262599428906,-0.140106841426918,NA,"0","1",-3.5268443,NA
"UQCRFS1",-3.09984357186771,-1.35584642127698,-0.113287955941372,NA,"0","1",-3.377535,NA
"TIMM10B",-0.749350665263125,-0.435803445596102,-0.408970298442689,NA,"0","3",-3.5182912,NA
"TEX36",1.38061242600213,0.155348853407353,-0.017605442356705,NA,"0","1",-3.3993218,NA
"TXNDC2",1.3599569858593,0.134304026017352,-0.00901886087945748,NA,"0","1",-3.4322917,NA
"HIST1H2AI",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"NRXN3",-0.58405993583929,0.179506197422549,1.45127717930217,NA,"0","2",-2.74225,NA
"PDPN",-0.302282650684076,0.0628822871863727,-0.37834739518782,NA,"0","3",-3.4572582,NA
"NUDT16",-0.14663752783834,-0.305016670359151,-0.100375800461007,NA,"0","1",-3.3463404,NA
"CEBPA",0.800811253400731,0.000511943649335982,-0.0912868149475527,NA,"0","1",-3.6283436,NA
"MARCH3",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"BCL2L1",-0.493923509582135,-0.887760759134681,-0.11688460537599,NA,"0","1",-3.323723,NA
"FPR2",1.37768504929994,0.152957655344621,-0.0156642603708744,NA,"0","1",-3.422282,NA
"SPZ1",1.3803455056399,0.155124048853778,-0.0186744608804209,NA,"0","1",-3.4144673,NA
"C11orf86",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"C1GALT1C1",0.12206147070947,0.100221470626987,-0.13844425648506,NA,"0","1",-3.4034064,NA
"RABAC1",-3.11080326813811,-1.57252143286894,-0.295850729489926,NA,"0","3",-3.3885303,NA
"MC2R",1.34929608639198,0.122273362318332,-0.0235025119728164,NA,"0","1",-3.5068185,NA
"GPX6",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"LAT2",0.893346265236741,-0.301524556216625,0.137133435351066,NA,"0","1",-3.436008,NA
"CCDC106",0.345246630523579,-0.71945450033343,0.0607079108860043,NA,"0","1",-3.454237,NA
"P2RY14",1.32238517137632,0.181429748512009,-0.0541570426327077,NA,"0","1",-3.3289793,NA
"MGST2",0.604683753043511,-0.0542960860274891,-0.134456086732007,NA,"0","1",-3.4860187,NA
"PTMA",-7.23350022638529,2.05335900019954,0.44239806714894,NA,"0","2",-3.2062733,NA
"MOAP1",-1.86575653912001,-0.577646102199173,0.489471908702968,NA,"0","2",-3.426307,NA
"TREX2",1.37593467491936,0.151124917553878,-0.0173411571940794,NA,"0","1",-3.3703985,NA
"HIST4H4",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"GPR32",1.36907156063935,0.143839711197041,-0.0260874377512863,NA,"0","1",-3.3631926,NA
"COX6B1",-5.80891681584436,0.721991326314375,-0.531879029483099,NA,"0","3",-3.3172984,NA
"METTL21C",1.37821420174029,0.153396717201565,-0.017650208430674,NA,"0","1",-3.414737,NA
"NDUFB11",-4.85240205949276,-0.296384034143321,-0.714811958600174,NA,"0","3",-3.334636,NA
"SCRT2",-0.123348002360275,-0.875114566315363,0.0589134709996067,NA,"0","1",-3.1809015,NA
"LY6G5C",0.963071693245138,-0.157180380100525,0.0769329230414382,NA,"0","1",-3.4075124,NA
"CREBZF",-2.3751822554823,0.0495400396368649,0.087499152669408,NA,"0","1",-3.1638021,NA
"SP9",1.37247258686464,0.148433799776636,-0.0156939430511998,NA,"0","1",-3.4063392,NA
"ZNF501",0.615807461289075,-0.0985260170607965,-0.0535404281183962,NA,"0","1",-3.437587,NA
"TIRAP",1.14086954620097,0.00460761661940585,-0.00163393254416455,NA,"0","1",-3.738261,NA
"CLIC2",1.14200458458998,0.0531770379523627,-0.0308392828293027,NA,"0","1",-3.7763562,NA
"MRPL34",-0.806358540187385,-1.26593258934033,-0.229973088980543,NA,"0","1",-3.435834,NA
"SLC2A4RG",0.299375470214063,0.438450802255109,-0.109347779988645,NA,"0","1",-3.3553236,NA
"PTGES3",-5.15019215753662,0.352631908954795,-0.193549084373504,NA,"0","1",-3.2300212,NA
"TMEM51",1.02980873922544,0.104657823336517,-0.0325673350382357,NA,"0","1",-3.494859,NA
"TMBIM4",-2.4047611177835,-0.525955191292948,-0.554158847060671,NA,"0","3",-3.471342,NA
"HIST1H4K",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"RHOXF1",1.35401883792011,0.161152082327755,-0.0105734259536427,NA,"0","1",-3.3176525,NA
"APOLD1",-0.605213977224119,0.10639017920835,-0.884880864948145,NA,"0","3",-3.1101868,NA
"TMEM50A",-3.02343499117545,-0.594942652810562,-0.272477706441545,NA,"0","3",-3.409591,NA
"NUDT1",-1.25653666215347,-1.6148496100766,-0.33285539328815,NA,"0","3",-3.310425,NA
"PAQR4",0.0787985144031869,-0.393050833111003,-0.0733506548624422,NA,"0","1",-3.4579647,NA
"CD3G",1.30133047751274,0.110059295239873,0.0195705834613531,NA,"0","1",-3.65663,NA
"GPR78",1.35936786036051,0.134909927637549,-0.0193740602364932,NA,"0","1",-3.4491196,NA
"GCG",1.34611408081812,0.117812948004495,-0.0137188738645051,NA,"0","1",-3.5213408,NA
"MED19",-1.39340503162159,-1.20909746434341,0.0980265676622057,NA,"0","1",-3.399198,NA
"C16orf95",1.18622766969393,0.0602223759995141,-0.00389343281778418,NA,"0","1",-3.436997,NA
"ADCYAP1",0.853781205395927,0.0133966011337985,0.0988931613075055,NA,"0","1",-3.030711,NA
"ZNF736",-0.0722772696048571,-0.0558364478224066,0.227199212050242,NA,"0","1",-3.2127037,NA
"OLAH",1.2446440297604,0.0613090251228178,-0.0228526638917727,NA,"0","1",-3.3685944,NA
"SYCE2",1.1599762651573,0.029788230959285,-0.0574346848565167,NA,"0","1",-3.453803,NA
"SPINDOC",-0.0641972196567301,1.33089561069789,0.00755339545675111,NA,"0","1",-2.797735,NA
"HIST1H2AG",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"FAIM",-0.0100331832160391,0.031672610639203,-0.143424759885693,NA,"0","1",-3.5137613,NA
"CD40LG",1.37490941347999,0.149912226197345,-0.0183526249610539,NA,"0","1",-3.3741689,NA
"TAAR1",1.38222327957382,0.156730027389058,-0.0174405042622946,NA,"1","1",-3.4103475,NA
"TEX264",-0.23770886622171,-0.663734255079746,-0.0319185090070774,NA,"0","1",-3.5237885,NA
"NUDT19",0.479995543933638,-0.512528509353763,0.0666482749403589,NA,"0","1",-3.3971813,NA
"ZFP42",1.19924070327981,-0.0218920444740632,-0.0580983507325155,NA,"0","1",-3.3764596,NA
"LYG1",1.20429625447727,0.0656940379412227,-0.0256876891260212,NA,"0","1",-3.54158,NA
"MRPL11",-1.12568938554376,-1.09230379110919,-0.532468116245972,NA,"0","3",-3.4204726,NA
"TBPL1",-2.13334713631609,0.000669577663554202,-0.2203905056038,NA,"0","1",-3.3950586,NA
