"","pi"
"C11orf45",0.00306893211646299
"GNG13",0.00350135298559515
"DAAM1",0.500905397574875
"ZNF131",0.0577757731853419
"CLPS",0.00351909378984691
"BMP5",0.00390168683689714
"STH",0.00414896488449501
"STATH",0.00350135298559515
"BLID",0.00399319996832932
"PRLH",0.00350135298559515
"PYROXD2",0.00277178909371937
"SPRR4",0.00350135298559515
"OLFML2B",0.00262436830708365
"WFDC9",0.00350135298559515
"PYURF",0.135221373130099
"FABP9",0.00350135298559515
"BLOC1S3",0.0132607160775745
"MTR",0.0284754295060312
"HIST1H2BN",0.000792961420523238
"VAMP5",0.0140009603847304
"SCGB2A2",0.00350135298559515
"CCT6B",0.0034360816104641
"NRGN",0.00563030670452671
"ABHD5",0.0178028008831129
"KRTAP13-3",0.00350135298559515
"POLR2K",0.00853454636434704
"KRTAP17-1",0.00350135298559515
"C17orf100",0.00261056483218915
"TMEM210",0.00350135298559515
"PCP4L1",0.0042509317880441
"SNTN",0.00353218591542733
"ANXA8",0.00350135298559515
"CSN3",0.00350135298559515
"KRTAP2-3",0.00354839499608563
"RTL8B",0.00350135298559515
"CEND1",0.00239696442052427
"SMIM9",0.00350135298559515
"C20orf144",0.00350135298559515
"RHOXF2",0.00350135298559515
"TAS2R43",0.00333370534302287
"ECSCR",0.0078349594573238
"HNF4G",0.00377690522554298
"S100A3",0.00350135298559515
"AC129492.6",0.00350135298559515
"CYB5R3",0.0437826097974267
"NLRP13",0.00351021267690024
"C4orf48",0.00160765511261567
"PPY",0.00351021267690024
"SS18L2",0.013553312627502
"CTSC",5.5099502902284e-05
"PPP2R2D",0.0296144818860141
"FZR1",0.0150659369761382
"PRR27",0.00351909378984691
"MRFAP1",0.269278173049221
"CRIM1",0.197084259563403
"PDE6H",0.00335332671670116
"KRTAP2-1",0.00350135298559515
"SPINK14",0.00351021267690024
"SPINT4",0.00350135298559515
"C10orf55",0.00350135298559515
"TRIM45",0.00255146092286948
"TMA7",0.0769902036815798
"C10orf105",0.00351021267690024
"CSNK1D",0.0205237643725871
"SPINK1",0.00350135298559515
"ATP5MPL",0.00350135298559515
"ATP5MGL",0.00350135298559515
"SPANXN4",0.00350135298559515
"GLRA2",0.0222633154937234
"TCEAL9",0.00350135298559515
"KRTAP19-1",0.00350135298559515
"CALCB",0.00309098155537636
"S100A16",0.00400020457909265
"HIST1H2BD",0.0242445816111309
"POLR2L",0.000720566724820087
"PYCARD-AS1",0.00866767157811488
"C4orf36",0.00351021267690024
"HIST1H2BI",0.00317603225353506
"AGAP4",0.00185386257804187
"KRTAP2-4",0.00350135298559515
"PLXNA2",0.0472344482936158
"KRTAP9-7",0.00350135298559515
"MS4A6E",0.00350135298559515
"SMPDL3B",0.0033574855612772
"C8orf88",0.00650643027060936
"HMGN3",0.00206936370817376
"OBSCN-AS1",0.00350135298559515
"RMI2",0.00246161274826674
"PRPF38B",0.214320764674803
"PSMG3",0.0135535819861835
"C1orf61",0.0190079226591093
"SPINK6",0.00350135298559515
"AL441883.1",0.00350135298559515
"LCE3E",0.00350135298559515
"SPANXN3",0.00350135298559515
"SLC1A6",0.0144599162522641
"GRK4",0.00336230550682172
"HSBP1",0.331881165747741
"MT2A",0.0133576789563521
"MARCKSL1",0.505648527536858
"SMCO3",0.00357538024354342
"BBIP1",0.0204056482743827
"SPANXB1",0.00350135298559515
"C20orf141",0.00350135298559515
"NOL6",0.00714502422881715
"KRTAP9-8",0.00350135298559515
"OFCC1",0.00350135298559515
"C7orf76",0.00319126365366506
"C10orf113",0.00350135298559515
"APOA2",0.00350135298559515
"TPD52L3",0.00721010544169966
"TMEM92",0.00400381606952191
"DEFB129",0.00350135298559515
"GYPC",0.00137894841486482
"NPIPA5",0.0396750673303464
"POU4F3",0.00350135298559515
"SCP2D1",0.00350135298559515
"HIST1H1C",0.000452816702190113
"CMC2",0.00893157329509237
"PCSK6",0.00373469252522614
"MBOAT2",0.0510811756693735
"C20ORF135",0.00350135298559515
"CT62",0.00333370534302287
"BIK",0.00412076665041586
"CTXN3",0.00491213980596289
"APLN",0.00418784076083796
"SPATA45",0.00355736838609699
"IL9",0.00350135298559515
"SPINK7",0.00350135298559515
"SUMO4",0.0180388020240142
"ANKRD20A4",0.00224386195152267
"GNAT2",0.00268924942074769
"TMEM167B",0.0368224662072864
"C4orf46",0.00316377307184688
"PRR15",0.00341570821367669
"CST8",0.00356636345241428
"IFNW1",0.00350135298559515
"LMO7DN",0.00433564098874206
"DEFA5",0.00351021267690024
"KRT2",0.00350135298559515
"TMEM35B",0.00350135298559515
"CCL28",0.00246474765431225
"GYPE",0.00258756090289633
"KRTAP9-4",0.00350135298559515
"RTL8A",0.00350135298559515
"UCN2",0.00350135298559515
"ALDH1A1",0.00939302191828428
"HIST1H2BL",0.00331890165391351
"GUCA2A",0.00350135298559515
"LCE3D",0.00350135298559515
"SMIM24",0.00336182793653578
"TCHH",0.00857696400111672
"PAGE4",0.00163534707350143
"ATG7",0.00496093374515624
"MORN2",0.000548568729153699
"IFNA14",0.00351021267690024
"AC103809.2",0.00350135298559515
"CLLU1",0.00353692047280244
"PKIG",0.00201347250862779
"GAGE10",0.00360256145227338
"TXN",0.110142422909646
"IFNA16",0.00350135298559515
"SUMF2",0.0106354146059553
"LLCFC1",0.00350135298559515
"LYRM7",0.00330595432696309
"HIST1H2BF",0.00372291475438849
"DEFA4",0.00378472237926793
"MARVELD1",0.00755428913735266
"XCL2",0.00351021267690024
"COX19",0.021293005893433
"KRTAP9-3",0.00350135298559515
"KRTAP5-4",0.00355736838609699
"MTRNR2L6",0.135798145847359
"LCE2A",0.00351021267690024
"TMEM100",0.00410858122693215
"TBC1D22B",0.00789211661283988
"DPH3",0.00228320977466902
"CLECL1",0.00221195614487225
"SMIM8",0.0494369714433292
"IFNA7",0.00350135298559515
"SYCN",0.00350135298559515
"BET1",0.00544171008156376
"CRCT1",0.00350135298559515
"ATOX1",0.0017102599004038
"PIP",0.00351021267690024
"ZFP41",0.0135411324202422
"SPINK8",0.00382574945160304
"PLA2G2A",0.00301186390522558
"KRTAP13-2",0.00350135298559515
"RNASE8",0.00350135298559515
"MT3",0.00210822147467227
"SHISA8",0.00262160555104932
"LGALS9B",0.00350135298559515
"ASPH",0.0122505548482027
"SMCP",0.00350135298559515
"CST9L",0.00350135298559515
"C10orf99",0.00350135298559515
"OXSR1",0.0203989646686
"CARD17",0.00350135298559515
"ADIG",0.00351021267690024
"ASIC1",0.0526691576419244
"PATE1",0.00363252603413687
"KRTAP5-9",0.00351021267690024
"IFNA2",0.00350135298559515
"C12orf60",0.00399041661293202
"KRTAP5-8",0.00351021267690024
"DEFB135",0.00351021267690024
"DEXI",0.00530973244321733
"HYPM",0.00350135298559515
"CLPSL1",0.00350135298559515
"IFNA17",0.00350135298559515
"CHRAC1",0.00559715707246342
"FGD4",0.0772371060803656
"FXYD4",0.00350135298559515
"CCL11",0.00350135298559515
"IFI6",0.00335763033917283
"MLN",0.00362993993957121
"SLC22A1",0.00386444031599151
"ATP6V0E1",0.0036154318483419
"SMDT1",0.000929146287357129
"CFC1",0.00303228765185507
"CDC5L",0.0271226239357151
"TMEM203",0.00335899936995383
"KRTAP13-1",0.00351909378984691
"GDAP1L1",0.0190579045609328
"C5orf49",0.00494827453610738
"SNRPF",0.0198681037999397
"ZNF576",0.00313756402959944
"IL2",0.00350135298559515
"LACRT",0.00350135298559515
"UBASH3A",0.00350135298559515
"CCL5",4.27897930983857e-05
"WFDC11",0.00350135298559515
"C16orf92",0.00701770174576467
"ACBD7",0.00128488683016626
"RNF187",0.0724194264772805
"SAA4",0.0039737539204792
"SPATA12",0.00383435097282714
"COX7B",0.106635726046392
"C6orf201",0.00397286009891622
"IFNA21",0.00351021267690024
"KLF16",0.00368189376567577
"XCL1",0.00350135298559515
"S100A9",0.00208703797166227
"IFNA6",0.00350135298559515
"FCGBP",0.00271563703741305
"CCL17",0.00258091180600723
"RBP7",0.00350135298559515
"CGB2",0.00350135298559515
"LGALS2",0.00355736838609699
"G0S2",0.00728332655415394
"CDNF",0.00360842997728317
"IGFL2",0.00351909378984691
"PATE3",0.00350135298559515
"EPN2",0.0314003492715137
"KRTAP19-8",0.00350135298559515
"KRTAP9-9",0.00350135298559515
"IGFL4",0.00350135298559515
"C10orf62",0.00350135298559515
"SPRR3",0.00350135298559515
"MANBAL",0.00314308752181183
"STK39",0.0518184314197368
"C12orf73",0.0180572874998882
"BRD4",0.0722323714606135
"CCDC182",0.00351021267690024
"IL18",0.00181413294445063
"IFNA4",0.00350135298559515
"AC040977.1",0.00350135298559515
"COX6C",0.127852300888217
"GGTLC2",0.00501204952750692
"PARD3B",0.00579174123595804
"GOLGA8J",0.00473822203405482
"OSTN",0.00350135298559515
"SPTSSA",0.0297571330325828
"HTRA3",0.011077177407581
"ALKAL1",0.00350135298559515
"C2orf76",0.00320362593720561
"NRARP",0.0908043695700221
"BRK1",0.0968068086194477
"C5orf47",0.00360512891789408
"AC096677.1",0.00350135298559515
"CLPSL2",0.00350135298559515
"PBOV1",0.00257621386967065
"CMC1",0.0014938289211065
"CAMP",0.00350135298559515
"C1orf210",0.00375139591774413
"HIST1H2BE",0.0066481479952328
"KRTAP5-5",0.00350135298559515
"QRFP",0.00354839499608563
"CCL21",0.00351021267690024
"SLC18A2",0.244363808572287
"NPB",0.00204179916425077
"CXCL1",0.00398944891662588
"TBC1D16",0.064769031014951
"PCP4",0.0103458647571237
"KRTAP27-1",0.00350135298559515
"SNN",0.265282806076481
"SMIM14",0.000322146434265852
"APOBEC3A",0.00264038866833105
"IRGM",0.0023073653461822
"KRTAP13-4",0.00350135298559515
"PKIB",0.00319452224251312
"KRTAP26-1",0.00350135298559515
"CTXN2",0.00423746190695635
"FDCSP",0.00351021267690024
"BASP1",0.504790283299493
"TAS2R1",0.00350135298559515
"POMP",0.0898979752998337
"NPFF",0.00607835638715695
"TMEM244",0.00350135298559515
"RPS27L",0.00821159640641976
"SELENOH",0.00350135298559515
"C1orf21",0.0104395632705628
"MUCL1",0.00351909378984691
"OOSP2",0.00350135298559515
"SCGB1D2",0.00350135298559515
"GUCA2B",0.00350135298559515
"SMPD3",0.219614656691498
"FABP3",0.00521094805792323
"APOC1",9.97727391765103e-05
"RIIAD1",0.00349004474904828
"CCL24",0.00350135298559515
"TAS2R4",0.0035279963724462
"KRTAP21-2",0.00350135298559515
"LSM5",0.00272263341675713
"GML",0.00350135298559515
"NPVF",0.00350135298559515
"HBA1",0.000786009142396529
"CSF2",0.00351909378984691
"TRIM66",0.0100092450129017
"HSPB9",0.00387146950843907
"TEX22",0.00395660738471244
"PNRC2",0.00889449631468589
"UFSP1",0.00363585104387453
"SLIRP",0.0650298233069291
"PATE4",0.00351909378984691
"TMEM89",0.00351021267690024
"MT1F",0.00477898976114174
"KRTAP4-4",0.00349256331056387
"CORT",0.00943554227714847
"HUS1B",0.00310808563792693
"ZNF706",0.0890911843313856
"GYPB",0.00608517885973285
"INIP",0.00223076454853968
"KRTAP9-2",0.00350135298559515
"MYCBP",0.0100065306962934
"MSH4",0.00366936488604786
"C11orf21",0.00364277405720609
"ELOC",0.00350135298559515
"NUPR1",0.00233517926937662
"KRTAP1-3",0.00350135298559515
"CST1",0.00351021267690024
"IL21",0.00350135298559515
"MEIG1",0.00306305361544795
"PCSK2",0.159166597450336
"H1F0",0.0175536836226573
"FAM32A",0.434870928459981
"PLN",0.00353692047280244
"BTBD11",0.00879703043120206
"SPACA4",0.00350135298559515
"ATP5F1E",0.00350135298559515
"CXCL13",0.00351021267690024
"TSACC",0.00296049824819894
"ITGB3BP",0.000589269529204095
"GNGT1",0.00351021267690024
"RNASE6",0.000228657396271589
"RNASE1",0.000869135246167143
"WFDC10A",0.00350135298559515
"UBE2NL",0.00726828668871132
"CABS1",0.00350135298559515
"C10orf131",0.00404355809676871
"DSCR4",0.00350135298559515
"TMEM167A",0.130090686715145
"SRARP",0.00350135298559515
"CCDC184",0.164884965019165
"PYY",0.00351021267690024
"ANAPC16",0.00150072919953645
"SPAG11B",0.00350135298559515
"H1FX",0.0159775987443436
"ATP5MF",0.00350135298559515
"KRTAP5-1",0.00353692047280244
"NDUFAF8",0.00350135298559515
"KRTAP5-3",0.00350135298559515
"SMIM12",0.0028755633240069
"PTTG1",0.00130636014756946
"MZT2A",0.00195821102405496
"DEFB110",0.00350135298559515
"SSX7",0.00350135298559515
"LAIR2",0.00102856500212015
"KRTAP1-5",0.00386174143704159
"C11orf52",0.00350135298559515
"CISD2",0.00879889627881493
"C2orf15",0.00438246264058472
"C17orf67",0.00346230997952482
"C2orf83",0.00365090110091747
"FABP1",0.00339319788347384
"PPP1R1C",0.00500186216293586
"COX6A2",0.00349270924209861
"CYSTM1",0.00120894769735653
"CYS1",0.00376655435778119
"PET100",0.0169966692702196
"UCN",0.0038528749170333
"DEFB116",0.00350135298559515
"IFNA1",0.00350135298559515
"PNPLA2",0.00253848832554022
"KRTAP1-1",0.00350135298559515
"CEP120",0.020709646948565
"MINOS1",0.00795770553934515
"AC019171.1",0.00350135298559515
"RSPH10B2",0.00350135298559515
"CCL27",0.00303497314805736
"SCAND1",0.000176772951056243
"DCD",0.00351021267690024
"TEX37",0.00350135298559515
"NBPF4",0.00350135298559515
"CYTL1",0.00143042963717606
"RGCC",0.00896977430635993
"PRR9",0.00356636345241428
"HIST1H2BJ",0.00542768014489966
"APOC4",0.00770630682640758
"PRPF19",0.0354107786743961
"EID1",0.290953511448484
"IL22",0.00350135298559515
"KBTBD6",0.0515018099147959
"HSPA1A",2.97173672301204e-05
"TMEM211",0.00350135298559515
"CLEC18A",0.00274509560685406
"C12orf45",0.0129661363049817
"C7orf33",0.00749700895806925
"CLEC18C",0.00350135298559515
"S100Z",0.00253837597587951
"CCL16",0.00196336395435221
"MAOA",0.00883108285209508
"LTA4H",0.00570182759870186
"TMEM105",0.0041876346288517
"CCL7",0.00351021267690024
"IFNA13",0.00350135298559515
"TEX12",0.00349256331056387
"INSL4",0.00320325191355339
"PDZK1IP1",0.00350135298559515
"RPL36AL",0.0882412166155314
"COA4",0.00295967945344211
"GSTT2B",0.00350135298559515
"CALCA",0.00351021267690024
"HIST1H2BG",0.000696314431261268
"ZBED6CL",0.00822685614185624
"LDOC1",0.00796291219222826
"CYSRT1",0.00272362184886856
"PINLYP",0.00140657214255019
"SPINK13",0.00340028836313566
"SCGB1D4",0.00350135298559515
"PRR18",0.00437311433416085
"MYBBP1A",0.0124367102553502
"KRTAP5-10",0.00355736838609699
"LETM1",0.0055912524595367
"NPIPB6",0.00983086807123047
"GMNN",0.000368051048681641
"SFT2D3",0.0157609976076372
"COLEC12",0.00274436141411132
"RARRES3",0.00288338682807749
"BORCS7",0.00350135298559515
"MTPN",0.00360337563609804
"TMEM258",0.0025825118624758
"CXCL11",0.00351021267690024
"BEX1",0.354545821467168
"COA5",0.00349568875150623
"TCTA",0.00556917891115828
"ZCCHC3",0.0114272719614311
"PKIA",0.430735333714953
"GLRX",0.000677100888036615
"ASIP",0.00726228665517481
"TIAF1",0.03349052308122
"LEUTX",0.00350135298559515
"HSPA1B",2.64780216954867e-05
"MRPL33",0.0278160253627343
"AHSP",0.00187134124253076
"CTH",0.0143670417266609
"NLRP12",0.00287695156554359
"THEM6",0.00581168280095396
"HIST1H4G",0.00350135298559515
"VN1R4",0.00350135298559515
"C11orf94",0.0035458661391136
"INSL5",0.00351021267690024
"TIGD1",0.00279460052589907
"HIST1H2BC",0.00553032754337619
"FAM180A",0.00370919837360938
"RAB3GAP1",0.060090244598226
"SLPI",0.00416530352665747
"BTC",0.00351909378984691
"TREH",0.00360337563609804
"SRGN",0.000241257218368863
"MBD2",0.012167843290548
"THRSP",0.00427869730736383
"TBC1D29",0.00351021267690024
"XAGE3",0.00158275343842565
"TMEM141",0.000686855448476436
"TFF3",0.0012990753354554
"C9orf116",0.00270367708182653
"MAP1LC3C",0.00270284599200121
"ERICH4",0.00382401013655666
"GOT2",0.0509919790339449
"SMCO1",0.00351021267690024
"POMZP3",0.0467024887084046
"C11orf87",0.0104352551104451
"COX6A1",0.380098101249762
"CCDC71L",0.0567864812575665
"MRFAP1L1",0.175397719439791
"EIF1B",0.217378434744197
"HIST3H2BB",0.00327161656384993
"HMGA2",0.00477770263255489
"GOLGA6A",0.00350135298559515
"FNDC10",0.00350135298559515
"LY86",0.000137419478359016
"CHTF18",0.00174957480964712
"GNRH1",0.00349078977456507
"SPTSSB",0.0037858340568235
"CGB1",0.00350135298559515
"TMEM159",0.00456876292675807
"CDKN2AIPNL",0.00225118925332937
"CXCL9",0.00300421243617471
"CCL4L1",0.00350135298559515
"DYNLRB2",0.00253639260571082
"COA1",0.00146440737854137
"LRRC18",0.00350135298559515
"C2orf91",0.00384947775422094
"AVPI1",0.00290539039125109
"NDUFC2",0.000985610700458378
"LTO1",0.00350135298559515
"PCDH11X",0.0345352955123417
"IFITM3",0.00743522926530134
"PXT1",0.00360337563609804
"TGIF2LX",0.00350135298559515
"TMEM263",0.0865436478155136
"SMIM29",0.00350135298559515
"WFDC10B",0.00350135298559515
"ATP6V1G1",0.380640359233825
"URAD",0.00350135298559515
"TRIQK",0.00903126175598458
"TOMM20L",0.0029446887472223
"GYPA",0.00128173479354417
"PPP1R11",0.000664397940555062
"AQP12A",0.00350135298559515
"IL1F10",0.00350135298559515
"SUMO1",0.0337194853111295
"SHLD1",0.00350135298559515
"KRTAP4-7",0.00350135298559515
"PPDPFL",0.00350135298559515
"CYP1B1",0.00361114546485414
"MGARP",0.00749183035868841
"GALNT17",0.00350135298559515
"UPK2",0.00268815577801821
"PATE2",0.00406747186424584
"DYNAP",0.00355736838609699
"GSPT1",0.0228654085507063
"TAS2R3",0.00351021267690024
"POTEJ",0.00393606569039997
"FAM135B",0.00641457321521016
"INTS4",0.00213715371523291
"BPIFA2",0.00350135298559515
"RAMP3",0.00344610061401159
"MBD3L1",0.00355736838609699
"CDC42EP5",0.00383471576778046
"EIF1",0.409884935148958
"C10orf53",0.00350135298559515
"KRTAP10-3",0.00350135298559515
"CST5",0.00350135298559515
"GAD2",0.00936186796737541
"RAB42",0.005218768447595
"C11orf40",0.00351021267690024
"VPREB1",0.00350135298559515
"FAAP20",0.000414877690518171
"PRR13",9.16162396301191e-05
"TNFAIP8L1",0.00173250957003016
"EEF1A2",0.183388677210213
"ZBED3",0.00658355823136274
"DAPL1",0.00350135298559515
"TAX1BP3",0.0133938294461647
"C9orf57",0.00351021267690024
"PLAC9",0.00594137441616249
"CDK8",0.00692449371453053
"FOXD4L2",0.00350135298559515
"COX14",0.00972924822606012
"DPAGT1",0.00131355630098208
"COX20",0.282603583235984
"CRB3",0.00321129882394324
"XAGE2",0.00350135298559515
"PSCA",0.00350135298559515
"RFLNB",0.00350135298559515
"GSK3A",0.023936458032069
"TARS2",0.011802994849829
"KRT6A",0.00350135298559515
"NUP62CL",0.00334302505836272
"CXCL17",0.00386174143704159
"FXYD2",0.00350135298559515
"PPP1R14B",0.0579314339886265
"MCCD1",0.00350135298559515
"SNRPG",0.0201536592820662
"LALBA",0.00351021267690024
"PPDPF",0.00273914688750127
"NANOS2",0.00350135298559515
"ANKRD27",0.00170513803083123
"CT55",0.00699919065755909
"TXNDC8",0.00350135298559515
"KRBOX1",0.00789973877501184
"LCN8",0.00350135298559515
"GOLT1B",0.0369871452207735
"TAS2R38",0.00350135298559515
"UBL4B",0.00350135298559515
"FGFBP1",0.00351021267690024
"CDKAL1",0.000895938551060712
"HBG2",0.000138881780895637
"TCAF1",0.000548692668692619
"IGFL1",0.00350135298559515
"MSMB",0.00351909378984691
"CCL26",0.00351909378984691
"TNFRSF17",0.00359347919473154
"CST3",8.04353228185554e-05
"GAL3ST4",0.00170860363840019
"SIRPD",0.00351909378984691
"POLE3",0.0190240704055481
"COMMD1",0.00159505180433064
"BCL2L2",0.0065809991115416
"GTF2H5",0.0897274060194394
"FTHL17",0.00350135298559515
"NXT1",0.00143040336486236
"RTL8C",0.00350135298559515
"CST6",0.00251921731864549
"MT1E",0.00553932025300912
"MAPK1IP1L",0.0300192272807484
"EIF4EBP1",8.79623335872158e-05
"IL13",0.00350135298559515
"KIAA1143",0.000103419813013387
"CSAG1",0.00462065877122456
"SCT",0.00351909378984691
"TBX20",0.00351021267690024
"RPS27",0.375499393915503
"DCDC2C",0.0035458661391136
"CMTM7",0.000499834218769332
"CALML5",0.00361423929101182
"C11orf74",0.00654393521062753
"CKLF",0.000839622032959009
"COX7A2",0.372220657643375
"IL15",0.00360508723200692
"ZFP64",0.00840957513100276
"ENY2",0.010465802080846
"BRD8",0.0206314232865022
"TRIM43",0.00350135298559515
"ATP5MC1",0.00350135298559515
"RPP14",0.0130797773415021
"HIST2H2BE",0.048913018884709
"MRPS21",0.0649741812948983
"HIST1H2BB",0.00386085744380046
"MRPS17",0.00895716156318032
"SPINK2",0.00335332671670116
"TMEM14A",0.137268156535385
"C9orf40",0.00416796455191643
"NDUFAB1",0.0209020651709856
"SERP1",0.00287848288089289
"RPLP1",0.43390487135181
"CFAP97D1",0.00350135298559515
"C3orf18",0.00329697104205631
"FANCD2OS",0.00351021267690024
"CCL3",0.000730911127180033
"PMAIP1",0.00903900652266116
"ACAA2",0.00135270730156873
"GGTLC1",0.00350381093308209
"BLOC1S4",0.0252996690555971
"C1orf162",0.000822024068281142
"HBEGF",0.0170492511040143
"CISD3",0.00407591641781888
"TMEM256",0.000365855472070433
"NPPA",0.00286563736399422
"TMEM42",0.00417008351239662
"TMEM250",0.00350135298559515
"TRIM49C",0.00351021267690024
"TXNRD3",0.00278940709215114
"MS4A13",0.00351021267690024
"RETN",0.00320823809721086
"HIGD1C",0.00362079177566814
"SF3B2",0.310673659123942
"SPATA33",0.00184476831055759
"PAIP2",0.0552197749424459
"GAPT",0.00360337563609804
"DYNLT3",0.0125466171580118
"FABP7",0.0517575077155884
"REP15",0.00410587400496326
"NDUFA3",0.0128099225199407
"SPATA24",0.00350888334776697
"BANF2",0.00350135298559515
"SLURP1",0.00350135298559515
"TXNRD3NB",0.00770630682640758
"LSMEM1",0.0117517210507003
"CTNNBL1",0.00412675343272154
"PRM1",0.00350135298559515
"PSORS1C1",0.00350135298559515
"RPA3",0.000817969019207864
"MRPS18C",0.0271210823095717
"CSTB",0.0219312579788834
"TEX19",0.00350135298559515
"USP15",0.0234010336132982
"VN1R1",0.00272521476390656
"CLEC5A",0.00331560412999354
"MZT2B",0.00360740493203966
"C11orf71",0.00194406003862126
"TAS2R50",0.00350135298559515
"IL5",0.00350135298559515
"H3F3C",0.276192019841176
"TMEM60",0.0372982267330552
